,0,1
22003,사실 아픈 것 때문만은 아니야. 그냥 이제 나는 멤버들이랑 같이 하는 게 힘들어.,9
22004,함께하는 게 힘들다니. 그게 무슨 뜻인가요?,2
22005,뭐 물론 평생 안 보겠다는 뜻은 아니야. 단지 같이 밴드를 하는 게 힘들다는 뜻이지.,9
22006,어째서요?,9
22007,난 재능이 없더라고. 그걸 인정하는데 너무 긴 시간이 걸렸어.,1
22008,재능이 없다니요 그런 말이 어딨어요?  당신은,9
22009,그야 나한테 집중해서 듣는 게 아니라 전체로 들으면 잘 모를 수도 있어. 하지만 내가 인정 못해. 더 완벽해질 수 있는 음악이 나 때문에 망가지고 건.,9
22010,하지만 지금 포기해버리면 그동안 해온 노력이 아깝잖아요.,1
22011,음악에 쏟아온 시간이 아깝다고는 생각 안 해. 적어도 내가 재능이 없다는 건 깨달았잖아. 그러니까 그런 얼굴 하지 마.,9
22012,죄송해요. 그래도 당신은 아니라고 하지만 전 정말 좋다고 생각해요.,9
22013,알아. 고마워.,9
22014,그럼 이제 밴드를 완전히 떠나는 건가요?,9
22015,완전히 떠나지만 떠날 생각은 없어.,9
22016,네?  그게 무슨 소리죠?,2
22017,어떻게 될지 몰라서 확신을 가진 다음에 말을 꺼내려고 했는데 사실 준비하고 있던 게 있거든.,9
22018,준비요?,9
22019,이대로 애들한테 미움받긴 싫으니 서둘러 진행해야 할 것 같아.,9
22020,그 사람이 그렇게 중요한가요?  예전에 음악 쪽 일하시는 분이 말하길 저희 밴드의 드러머는 마치 억지로 구겨 신은 신발 같다고 했어요.,9
22021,신발?,9
22022,그런 발로 무리하게 뛰게 되면 신발도 신는 사람도 다칠 거라고. 바꾸는 게 최선이라고 했어요.,9
22023,그럴지도 모르지.,1
22024,부정하지는 않으시네요.,9
22025,그래도 형은 나한테 정말 중요한 사람이야. 완벽한 신발은 아니지만 그 신발이 있기 때문에 여기까지 온 거야.,9
22026,건방진 소리 하고 있네!  누가 누굴 끌어?,0
22027,형 맞아?,2
22028,그럼 누나로 보이냐?,9
22029,그 옷은?  머리 어?,9
22030,사업 때문에 좀 빼어 입었다 왜.,9
22031,뜬금없이 사업이라니 해본 적도 없으면서. 밴드는 정말 그만 둘 거야?,2
22032,까불지 마!  앞으로 날 부를 땐 대표님 또는 사장님이라고 불러.,9
22033,대표?  사장?,2
22034,이렇게 예쁜데 뭐가 문제야?,2
22035,그렇게 원래 목소리에 평소 하던 대로 하면 도망가는 게 당연하잖아요.,9
22036,미모가 이렇게 뛰어난데 목소리 정도는 상관없잖아.,9
22037,그 자신감과 미모로도 목소리는 커버할 수 없었나 보네요.,9
22038,아주 좋아 죽는다?,9
22039,오랜만에 배꼽 빠지게 웃네요.,9
22040,이번엔 네 차례야.,9
22041,윽 아직도 계속하려고요?,9
22042,이제 시작이야. 저기 파란 가방 멘 남자한테 번호 받아와 봐.,9
22043,아니 하필이면 가장 까다롭게 생겨 보이는 사람한테.,9
22044,자 시간 잰다.,9
22045,저기 실례합니다.,9
22046,안 믿어요.,9
22047,저 저기. 그런 사람 아니고요. 그냥.,9
22048,안 사요.,9
22049,판매원도 아니고요.,9
22050,길 몰라요.,9
22051,그런 게 궁금한 아니라!  제가 지금 그쪽 번호가 꼭 필요해요!,9
22052,그러든지 말든지.,9
22053,그런데 갑자기 여장은 왜 필요하신 것인지 여쭤봐도 될까요?,9
22054,아 펫숍 점장이랑 번호 따기 내기 같은 걸 하기로 했거든.,9
22055,용케 그 사람이 응했네요.,2
22056,그게 뭐 이상해?,9
22057,이미 하기로 한 거니까 진지하게 응하긴 할 테지만 뭐랄까 그 사람 조금 융통성 없을 정도로 정직한 사람이거든요. 그런 걸로 내기할 위인은 못돼요.,9
22058,다른 번호까지 다 준다면 제가 이긴 건가요?,9
22059,윽!  그건.,9
22060,그럼 승부는 승부니까. 앞으로 일하는 거 방해하지 마세요.,9
22061,치사하게 굴긴. 정말 애교 없는 여자네.,9
22062,그쪽이 먼저 치사하게 나왔거든요. 본인을 지목하는 게 어디 있어요?,9
22063,뭐 재미있었으니 그걸로 충분하지만.,9
22064,재미있었다고요?,2
22065,네가 동동거리고 뛰어다니는 것도 낯선 사람한테 말 거는 걸 부끄러워하는 것도. 잘난 척하다가 거절당해서 시무룩한 전부 다 재미있었어.,9
22066,역시 당신 날 놀림거리 정도로 생각하는 거 아니에요?,0
22067,무엇보다 네가 나를 보고 웃었으니 완전히 만족스러워.,9
22068,할 이야기 있었는데 만나서 잘 됐네요. 번호도 바뀌어서 연락이 곤란하던 참이거든요.,9
22069,전 그쪽 회사 사람들하고는 할 이야기 없어요. 그래서 번호 바꾸고 연락처도 다 지운 거고요. 다음엔 마주쳐도 모르는 척해주셨으면 좋겠네요.,9
22070,과장님 돌아오셨어요. 제일 먼저 그쪽부터 찾더라고요. 그렇게 그만둔 거 알고 걱정 많이 하셨어요. 시간 괜찮으면 곧 내려오실 테니까 기다려주실래요?,9
22071,지금요?,9
22072,말 걸기 전에 연락했더니 바로 오시겠다고 해셨어요. 아니면 저한테 연락처를 주시면.,9
22073,됐어요. 그냥 기다릴게요. 과장님은 저도 보고 싶었으니까.,9
22074,감시 잘 돼 가냐?  둘이 무슨 이야기하든?,9
22075,누나는 거의 아무 말도 안 했고 저 사람은 혼자 떠들었어요.,9
22076,뭐야 일부러 뒤로 슬쩍 돌아온 건데 안 놀라네. 재미없게.,9
22077,그야 뒤에서 오는 게 느껴졌으니까요.,9
22078,아무튼 이상한 일이네. 분명 네가 저 여자를 찬 거라고 들었는데 왜 스토커 짓을 하고 있는 걸까나?,9
22079,설마 이제 와서 아쉬운 건 아니겠지?,9
22080,아쉬워한 적 없어요. 그건 누나를 위한 선택이었으니까요.,9
22081,싫어서 찬 건 아닌 모양인데 네 사연 같은 관심도 없고 알고 싶지도 않지만 찼으면 그걸로 끝내. 보아하니 저 여자는 마음 다 접은 것 같은데.,9
22082,누나가 나 좋아하는 거 아니에요?,2
22083,무슨 이상한 소리를 하는 거야?  좋아하지 않는다고 아까 직접 이야기했었잖아.,9
22084,잠시만요. 그거 그렇게 막 가져가시면 안 되잖아요.,9
22085,막 가져가다니요!  커피 많이 마실 수도 있는 거지. 아 안 먹어 먹어.,0
22086,그걸 그렇게 던지면 누가 정리하나요?,0
22087,이까짓 커피 가지고 되게 뭐라고 하네. 누가 보면 제가 죽을 죄라도 지은 줄 알겠어요.,0
22088,누가 죽을 죄지었대요?,0
22089,그럼 왜 사람을 대역죄인 취급하듯이 윽박지르고 그래요.,0
22090,잘못한 걸 알았으면 사과하고 안 하면 되는 거지 이상한 변명을 하니까 그렇죠.,0
22091,변명하려고 한거 아니라 그쪽이 다짜고짜 큰 소리로 사람 창피하게 만들었잖아요.,0
22092,그럼 저번에 좋게 말할 때 새겨듣지 그러셨어요. 그리고 스스로 창피한 짓인 걸 알면 하지 마세요.,0
22093,그쪽이 언제 좋게 말했어요?  항상 목소리 톤부터 올라가는데?,0
22094,자기 뒤처리도 못해서 여자가 나서줘야 하고 말이야. 이제 보니 영 쓸모없는 놈일세.,9
22095,하하 그러게요. 때릴 생각까진 없었는데.,9
22096,그렇다고 해서 내가 그 지질한 놈이 헛소리하는 걸 계속 보고 있었을 거라고 생각하지는 마.,0
22097,그럼 제가 대신 때려준 거라 생각하세요.,9
22098,진짜 헷갈리는 놈일세. 너 저 여자 좋아하는 거 아니었어?,9
22099,좋아해요. 좋아하니까 누나가 행복했으면 좋겠어요.,9
22100,흥 난 그런 식으론 못해. 사양이야. 내 여자 정도는 내가 행복하게 만들 거야.,9
22101,누나.,9
22102,응?,9
22103,누나 일 그만 둘 거야?,9
22104,무슨 헛소리하는 거야?,2
22105,그냥 그럴 거라고 하길래.,9
22106,입사 권유를 받긴 했지만 거절했어.,9
22107,쓸모없어서 미안해.,1
22108,무슨 소리를 하는 거야. 넌 바보이긴 하지만 쓸모없는 건 아니야.,9
22109,그래도 진짜 깜짝 놀랐어. 맨날 헤실 거리는 애가 이런 일에 주먹부터 튀어나갈 줄이야.,9
22110,그렇지만 누나가 울 것 같았단 말이야.,9
22111,바보 아니야?  그런 일 정도로는 안 울거든? 신경 꺼! 넌 보면 항상 다른 사람 기분만 살피는 것 같아. 그냥 남 쓰지 말고 좀 더 너 하고 싶은 대로 해.,2
22112,그래도 돼?  정말 내가 하고 싶은 대로 해도,2
22113,돌아왔으면 말을 해줘야지!  카페까지 갔다 왔잖아.,0
22114,전화기는 이럴 때 쓰라고 있는 건데요.,9
22115,.뭐 아무튼. 별일 없었어?  또 괴롭힘당한 건 아니지?,9
22116,자 잠깐만요!  저희 만난 지 일주일도 안 됐는데 서로 사사로운 이야기를 전부 털어놓기엔 좀 이르다고 생각하지 않으세요?,2
22117,음 그럼 다음 주에 물어보면 괜찮아?,9
22118,아니 그런 뜻이 아니라.,9
22119,제게 관심 가져 주시는 건 고맙지만 사실 이렇게 갑작스럽게 들이대는 사람은 처음이라 가벼운 마음으로 그러시는 게 아닐까 하는 의심부터 생겨요.,9
22120,그럼 한눈에 반했는데 어떡해!  볼 때마다 조금씩 반해서 12번 만에 완성형으로 만들어야 진심이 되는 거야?,9
22121,그런 뜻이 아니라 첫인상이 다는 아니라는 거죠. 서로 알아갈 시간이 필요하다고 생각해요.,9
22122,그런 거면 진작 말을 하지. 네가 알고 싶다면 내일 당장 엄마가 쓴 육아일기부터 학생기록부랑 자격증까지 다 털어서 가져올게.,9
22123,그런 걸 이야기하는 게 아니잖아요. 입사 면접도 그렇게까진 안 해요.,2
22124,네 예전 남자들은 어떨까 했는데 도무지 참고가 안 돼. 특히 그 바보 안경. 먼저 차버린 놈이 스토킹을 하지 않나 이상한 말을 않나.,9
22125,이상한 말이라니요?  무슨 일 있었어요?,9
22126,말 안 해!  말할 것 같냐! 누구 좋으라고!,0
22127,그걸 왜 저한테 화를 내요!,0
22128,아무튼 어떤 놈인지 감도 안 잡혀. 대체 뭐 하는 녀석이야?,9
22129,저야말로 알고 싶네요. 특히 예전에는 어떤 모습이었는지 통 말해주는 법이 없어서 꽤 오랫동안 가까이 지냈는데도 아는 게 별로 없어요.,9
22130,밴드하신다면 어떤 악기 연주하세요?,9
22131,드럼이야.,9
22132,와 그거 체력 되게 많이 필요할 것 같은데 굳이 드럼을 하는 이유가 있으세요?,2
22133,그나마 앉아서 하는 거라. 이런 구두 신고 계속 서 있으면 힘들어.,9
22134,이쯤 되니 아주 가슴이 미어지네요.,1
22135,넌 왜 저런 헛소리를 듣고만 있냐?  온갖 논리적인 예를 들어가며 하나하나 반박해서 망신 주는 게 네가 잘하는 거 아니었어?,0
22136,아니 그냥 생각 좀 하느라. 도와줘서 고마워.,9
22137,이 상황에서 생각할 게 대체 뭔데?  설마 저런 말을 다 믿는 건 아니겠지?,0
22138,그건 아니지만 쟤들이 한 말이 완전히 틀린 말은 아닌 것 같아서 뭘 어떻게 화내야 할지 모르겠더라고.,9
22139,왜 전화 안 받아?,0
22140,전화?  아! 그게 핸드폰이 갑자기 맛이 가서!,9
22141,오늘 왜 안 깨워줬어?,0
22142,깨웠거든?  네가 안 일어난 거야!,0
22143,원래는 못 일어나도 깨워줬잖아!,0
22144,왜 저번처럼 데리러 오지 않은 거야.,0
22145,넌 도대체 날 뭘로 보는 거야?  너 깨워주고 모셔다 주는 하녀? 아님 숙제하고 공부하는 거 봐주는 과외 선생? 그것도 아니면 네 인생의 들러리쯤으로 보여?,0
22146,뭐?  너야말로 날 뭘로 보는 거야. 내가 친구 부려먹고 뒤에서 욕하고 남자친구 빼앗는 그런 애로 보여?,0
22147,그건. 후 됐다. 내가 미안해!  내일부터 다시 깨워줄 테니까 그만하자.,9
22148,뭐가 문제인지도 모르면서 사과하지 마!,0
22149,그럼 뭘 더 어쩌라고. 뭐가 문제인지 네가 말을 해!,0
22150,네가 날 싫어하게 된 게 문제야.,1
22151,아무튼 이제 어떻게 하지?,9
22152,어떻게 하긴 뭘 해. 넌 잘못한 게 없다며 걔가 미안하다고 말 안 하면 관계 끝나는 거지 뭐.,9
22153,그렇긴 한데. 내가 좀 심한 부분도 있었고 겨우 이런 일로 관계를 끊는 건 아니지 않을까?,9
22154,뭔가 마음에 걸리는 게 있다는 말투네. 요즘 핫한 둘 사이에 관한 소문이 원인이려나?,9
22155,아 알고 있었구나.,9
22156,난 원래 소문이나 험담 듣는 거 좋아하거든.,9
22157,걔도 소문을 들었던 걸까?,9
22158,그걸 우리한테 물어보면 어쩌라는 거야. 걔를 제일 잘 아는 건 너잖아.,9
22159,그래도 내가 모르는 다른 부분을 알 수도 있는 거잖아.,9
22160,너 눈치 못 챘냐?  걔는 없으면 다른 애들이랑 말도 안 해. 걔가 친구라고 생각하는 애는 너뿐일 거야.,9
22161,그 그건 걔가 인간관계를 잘못 맺은 거지. 내 탓이 아니야.,2
22162,누가 네 잘못이래?  그냥 그렇다는 거지. 걔 성격은 나도 잘 알아.,9
22163,진짜 이해를 못 하겠어. 나랑 좀 싸운 것 때문에 학교에 안 올 것까진 없잖아. 바보 같아.,9
22164,너랑 싸운 일로 어지간히 상처받았나 보지 뭐.,9
22165,그러니까 그게 이해가 안 간다고. 나도 상처받았거든!  그래도 학교는 나오잖아.,0
22166,.예전에도 생각했지만 넌 다른 사람을 쪼잔하게 만드는 재주가 있어.,9
22167,뭐?  내가?,2
22168,머리카락 자르는 일이 나한텐 별거 아니고 너한텐 중요하듯이 상추밭 하나 밟힌 게 너한테는 별게 거 아닌 일이지만 나한테는 더럽게 열받는 일이라고.,9
22169,너 그걸 계속 마음에 두고 있었니?,2
22170,그래. 두고 있었다 왜!,0
22171,이런 부분이 사람을 쪼잔하게 만든다는 거야. 넌 엄청 이성적인 인간이라 모든 일을 시원스럽게 넘길 수 있는지 몰라도 난 안돼!  당하면 기분 나빠.,9
22172,그렇구나. 하긴 그게 사소한 일인지 아닌지는 본인이 결정할 문제겠지. 그러네. 미안해.,9
22173,아니 뭐 생각나서 예로 들었을 뿐이지 사실 별로 신경 쓰고 있진 않아. 그보다 애초에 너희는 때문에 싸운 거야?,9
22174,그건. 머리로는 아니라는 걸 알고 있는데도 그 애가 사실 나 같은 건 친구로 보고 있지 않을지도 모른다는 생각이 자꾸만 들어서.,9
22175,야야야 잠깐 기다려. 왜 그런 결론이 나온 건지는 모르겠지만 그 애가 널 좋아한다는 건 둔한 나도 알아.,2
22176,뭐?,2
22177,걘 엄청 까칠한 녀석이긴 하지만 아니 오히려 녀석이기 때문에 걔가 너랑 다른 사람들을 대하는 태도가 아예 게 보이거든.,9
22178,이 강아지 되게 못생겼어.,9
22179,뜬금없이 쳐들어와서는 위험하게 뭐 하는 짓이야!  아무리 순해도 맹견이라고 맹견.,2
22180,그래도 심심하단 말이에요.,9
22181,심심하면 할 일 없이 여기서 죽치고 있지 말고 친구들이랑 놀아.,9
22182,그렇지만 별로 갈 데도 없고. 그리고 왜 나한테만 그래요!  저 아저씨도 할 일 없이 죽치고 있는데!,0
22183,소문이 난 게 네 탓이 아닌 것도 알고 있고 네가 나를 하녀처럼 부리려 한 아니라는 있어. 하지만 그게 진짜라고 믿을 수 없었어.,9
22184,왜?,9
22185,그래야 그게 착각일 것 깨달았을 때 실망하고 상처받지 않으니까.,9
22186,그런 건 너무 치사하잖아!  난 항상 진심이었는데!,2
22187,그래 치사해!  치사해도 뭘 어쩌겠어? 나도 이러고 싶지 않아. 네 옆에 있으면 난 계속 너랑 비교될 테고 또 이런 상황이 오지 말라는 법은 없어.,0
22188,신경 못써줘서 미안해. 요즘 여러모로 계속 정신이 없었거든. 그동안 잘 지냈니?  학교는 재미있어?,9
22189,응!  재미있어요. 친구도 많이 생겼어요.,9
22190,잘 됐다.,9
22191,나는 괜찮은데 아빠는 이상해요.,9
22192,오빠가?,2
22193,불러도 대답 잘 안 하고 막 한숨 쉬고 딴 데 보고 그래요.,9
22194,왜 그러지?  어디 아픈 거 아니야?,2
22195,모르겠어요. 아마. 언니가 없어서 쓸쓸한가 봐요.,9
22196,왜 그러십니까?,9
22197,그냥. 너랑 본 지도 꽤 오래됐구나 싶어서. 15년 정도인가?,9
22198,아버지가 돌아가시고 바로 큰형님이 거두어 주셨으니 16년입니다.,9
22199,완전 겁쟁이 꼬맹이였는데. 물론 지금도 겁쟁이지만.,9
22200,왜 갑자기 옛날이야기를 꺼내고 그러십니까?,2
22201,그냥 이런 험난한 바닥을 너 같이 겁 많은 녀석이 용케 버틴다 싶어서.,9
22202,전 겁쟁이지만 약속은 지킬 줄 압니다. 그게 비록 어렵고 불공평한 약속이라도 말이죠.,9
22203,됐고 전화나 받아.,9
22204,단도직입적으로 말씀드리면 당신은 아이를 키우기에 적합하지 않다고 생각합니다.,9
22205,그러는 댁도 그다지 애 키우는데 적합해 보이지 않는데?,9
22206,제가 오늘 정신이 없어서 이렇게 후줄근한 상태이긴 하지만 하는 일이 잘 돼서 제법 여유가 있습니다. 애가 어른이 될 때까지 책임질 준비가 되어있어요.,9
22207,잠깐잠깐 애한테 필요한 건 돈만이 아닐 텐데?  애초에 그렇게 소중한 아이라면 남한테 무책임하게 맡기질 말았어야지.,0
22208,오늘은 도와줘서 고마웠다.,9
22209,아뇨. 따지고 보면 제가 원인인걸요.,9
22210,그나저나 오늘 도와준 애들 말인데 전엔 저 애들하고 사이가 별로이지 않았던가?,9
22211,아 그게. 막상 사귀어 보니까 괜찮은 애들이더라고요.,8
22212,혼자 겉도는 건 그만둔 거야?,2
22213,지금도 남한테 상처받지 않고 속 편하고 싶을 때는 그 방법만 한 게 없다고 생각해요.,9
22214,오빠를 만나고 친구들을 알아가면서 제가 전부라 여겼던 세상이 아주 일부에 불과하다는 걸 알게 됐어요.,9
22215,그래?,2
22216,이젠 절 지키는 일에만 급급해하다가 좋아하는 사람들을 힘들게 하고 싶지 않아요.,9
22217,기특한 소리를 다하네.,9
22218,에헤헤.,9
22219,저기 부탁이 있어요.,9
22220,뭔데?  말해봐.,9
22221,저 지금부터 오빠한테 고백할 테니까 저를 차버리세요.,9
22222,뭐?,2
22223,하지만 어려서 안 되는 게 아니라 제가 싫은 거라고 하세요. 그럼 이번엔 정말 포기할 수 있을 것 같아요.,9
22224,오빠를 좋아하고 있습니다.,9
22225,난 원래 연상이 취향이라 연하는 별로야.,9
22226,...네 알겠으니까 본론만 말해주세요.,9
22227,안됐지만 싫어서 거절한다는 말은 해줄 수 없어. 내가 널 싫어하지 않으니까.,9
22228,네?,2
22229,자 잠깐만요. 저 지금 좀 혼란스럽거든요?,2
22230,혼란스러울 것 없어. 지금 네 주변 남자 애들이나 우리 집 못난이 같은 애들 싫어하냐?,9
22231,아뇨. 좋아하긴 하지만 오빠를 좋아하는 거랑은 의미가 달라요.,9
22232,나도 그래. 싫은 건 아니지만 지금 내가 너한테 줄 수 있는 감정은 딱 그 정도야.,9
22233,그래도 싫다고 말해요!,9
22234,너 내 이야기를 뭐로 들은 거야!  싫다는 게 아니라니까?,0
22235,아니어도 싫다고 하세요!,9
22236,아닌 건 거야!  왜 그런데 고집을 부려?,0
22237,오빠야말로 왜 안 하겠다는 건데요?  포기한다니까요? 오빠가 바라던 거잖아요.,0
22238,그런 건 내가 바라는 게 아니야.,9
22239,포기하는 건 바라지 않는다니 설마 오빠 저 좋아해요?,2
22240,몰라!  모르니까 물어보지 마! 아무튼 어른인 나는 고등학생인 너를 여자로 대할 수도 없고 솔직하게 없어.,9
22241,역시 그렇죠.,9
22242,그러니까 기회를 줄게. 3년 후에 내가 감탄할 정도로 멋진 어른이 되어있으면 받아주지.,9
22243,하지만 3년이면 오빠한테 다른 사람이 생길 수도 있잖아요. 애도 상처받을 수 있고.,2
22244,무조건 받아준다는 게 아니야. 어른이 된다고 해도 해결해야 할 문제는 아주 많을 거야. 하지만 그때까지 네가 날 원한다면 반드시 기회를 갖게 될,9
22245,이게 어른인 내가 솔직해질 수 있는 한계야.,9
22246,그래도 괜찮아요?  정말 기다려 줄 거예요?,2
22247,뭐 싫으면 지금 관두던가.,9
22248,아니요!  할래요! 할 거예요. 오빠도 반하게 만들고 그 아이도 상처받지 않을 방법을 찾을 오빠야말로 나중에 딴소리하기 없어요!,8
22249,완전히 나한테 불리한 약속이긴 하지만 안심해. 난 일단 약속한 건 꼭 지키거든. 그게 아무리 어렵고 불공평한 약속이어도 말이야.,9
22250,야야야. 왜 울고 그래.,9
22251,뭔가 엄청 감동적이라서. 죄송해요.,8
22252,울지 마. 난 아직 널 달래줄 수 없단 말이야.,9
22253,괜찮아요. 나중에 꼭 한꺼번에 받아낼 테니까요.,8
22254,그래. 기대하도록 하지.,8
22255,<span class='violet_text'>펫샵이 무슨 동물보호소인 줄 아나. 게다가 키워주세요도 아니고 키우세요?  지금 인심 써?,0
22256,동물보호소에선 분양이 안 되면 안락사하게 되어있으니 나름의 양심이겠지.,9
22257,양심은 무슨. 이건 쉽게 죄책감을 덜어내려는 행동밖에 안 돼. 보나 마나 어릴 때 귀엽다고 데려가 놓고 이제 와서 부담스러워진 걸 거야.,0
22258,글쎄 나이는 5살 정도에 성격도 좋은 데다 예쁘고 건강한 걸 보니 뭔가 사정이 있은 거야.,9
22259,사정은 우리도 있거든!,0
22260,나도 키워주고 싶지만 계속 받아주기 시작하면 한도 끝도 없단 말이야.,9
22261,사람 일이 어찌 될지는 아무도 모르는 거니까. 이 아이를 두고 간 사람도 처음부터 이럴 생각은 아니었을 거라 생각해.,9
22262,무슨 사정이 있었든 난 이렇게 은근슬쩍 남에게 책임을 밀어 넣고 스스로 위안하는 행동은 질색이라고. 아무튼 이 녀석도 주인을 찾아주도록 하자.,9
22263,그래. 일단 전단지를 만들어볼게.,9
22264,왜 그래?,9
22265,일단 진정해.,9
22266,아 괜찮은 것 같은데?,9
22267,괜찮긴 뭐가 괜찮아!,0
22268,잘 들어봐. 저건 신나서 짖는 소리야.,9
22269,야!  인마! 네가 왜 여기서 튀어나와!,0
22270,나 내일 면접 있거든. 집에서 올라오면 힘드니까 여기서 좀 자려고.,9
22271,그럼 미리 연락을 해야지.,0
22272,음 미리 연락하면 안 놀라잖아.,9
22273,어제 무단 침입한 것도 너지?  네 시답지 않은 장난 때문에 하루 종일 얼마나 고민한지 알아?,0
22274,시답지 않다니. 어젠 진짜 중요한 일로 들렀단 말이야.,9
22275,주 중요한 일이 뭔데?,2
22276,어제 선배 결혼식이 근처라 지나가는데 갑자기 화장실이 가고 싶어서.,9
22277,너 이 자식!  오늘 내 손으로 우리 가문의 대를 끊어주겠어!,0
22278,아 결국 아무것도 아니었어 김빠지네.,9
22279,별일 아니니 다행인 거지.,9
22280,아무튼 저 나쁜 놈은 상식이라는 게 있는 건지 없는 모르겠어. 요즘이 어떤 세상인데 도대체 이런 걸 장난이라고 치는 거야!,0
22281,본인은 공감하기 어려운 두려움이라 아무래도 이 정도는 별거 아닌 일로 생각하고 있는 것 같아. 더구나 누나를 남자 형제 정도로 여기고 있고 말이야.,9
22282,집에 누가 침입한 흔적이 있다면 놀라는 게 당연하잖아. 기본이라고 기본!,0
22283,그러게 말이야. 누나가 이렇게까지 무서워하는 걸 알았다면 그러지 않았을 텐데,9
22284,아니거든!  그렇게까지 무서워한 건 아니고 좀 기분이 찝찝해서 그랬던 것뿐이야.,9
22285,...그런 거야?,9
22286,당연하지!,9
22287,안녕 안녕.,9
22288,윽 너 왜 아직도 안 내려가고 여기 있어?,2
22289,회사 합격했거든. 집 구할 때까지 재워달라고.,9
22290,뭐?  벌써 결과가 나왔어?,2
22291,내가 좀 뛰어난 인재잖아.,9
22292,흥!  알게 뭐야! 난 못 재워주니까 길바닥에서 자든 말든 맘대로 해.,9
22293,에이 왜 그래.,9
22294,저리 안 비켜?  숨 막히거든?,0
22295,삐졌냐?,9
22296,삐졌냐?  삐졌냐고? 지금 내가 삐지기만 한 것 같아? 나 엄청 화났거든? 꼭 사람을 이런 식으로 망신 줘야겠어? 정 궁금하면 따로 물어보던가!,0
22297,그렇게 당해놓고도 정신 못 차리는 것 같길래 일부러 그랬다 왜!  사람 좋게 생겨서 뒤에서 뭐 하는지 알 수 없는 타입인 게 그동안 만난 놈들이랑 똑같더구먼.,0
22298,잘 알지도 못하면서 그렇게 말하지 마. 걔 정말 착한 애야. 그리고 애초에 네가 무슨 상관.,0
22299,이거 봐라. 봐. 조금만 잘해주면 금방 또 홀딱 넘어가선.,9
22300,뭐야!,0
22301,아 그래 백번 양보해서 진짜 착한 놈일지는 몰라도 누나한테 잘해준다고 해서 특별하게 생각한다는 뜻은 아니잖아.,9
22302,그 정도야 나도 알아.,1
22303,오늘 아침 이런 기사가 올라왔다. 해명해 봐.,0
22304,인성 논란은 무슨 하나부터 열까지 완전히 깨끗한 사람이 어디 있어?,9
22305,어이구 아주 자랑이다?,0
22306,아무튼 최근엔 사고 친 기억 없거든?,9
22307,그러게 평소에 조심했어야지!,0
22308,저. 저기 슬슬 나갈 준비하셔야죠.,9
22309,아직 좀 이르지 않아?,9
22310,화보 촬영하려면 준비할 게 얼마나 많은데요. 자 빨리빨리!,9
22311,아 알았어. 간다고 가.,9
22312,입을 움직이지 말고 발을 움직이세요.,9
22313,걱정하는 건 알겠지만 다들 근본적으로 좋은 분들이니까 괜찮을 거예요.,9
22314,그야 녀석들이 어디 가서 패륜 소리 들을 놈들은 아니라는 건 알아. 하지만 논란을 만드는 한마디면 충분해 그러니 애초에 논란의 여지를 주면 안 돼.,9
22315,알고 있다고 생각했는데 역시 인기 있는 게 마냥 좋진 않네요.,9
22316,그래. 진짜 옛날 밴드 동아리 때로 돌아가고 싶다는 생각이 끊이질 않는다니까.,9
22317,개성 넘치는 멤버들을 관리하느라 힘들겠어요.,9
22318,맞아 힘드니까 위로 좀 해줘.,9
22319,왜 그래?  무슨 일 있어?,9
22320,하아 아무것도 아니다. 키 가져가고 운전은 네가 해.,9
22321,응?  형은 안가?,9
22322,내가 네 뒤를 졸졸 따라다닐 만큼 한가해 보이냐?,0
22323,알았어 내가 운전하면 되잖아.,9
22324,자기 세례식을 기억한다는 게 말이 돼?,0
22325,말이 안 돼도 사실인 걸,9
22326,어른들한테 들은 얘기겠지.,9
22327,이마에 닿던 유리병의 차가운 느낌이나. 아버지 심장소리 같은 것까지 기억나는걸. 역시 들은 게 아냐. 기억하는 거지.,9
22328,가톨릭도 아니잖아.,9
22329,개신교 중에도 세례식 하는 종파 있어.,9
22330,갑자기 세례식 얘기야.,9
22331,요즘 들어 생각났어. 가끔 생각이 나더라고.,9
22332,우리... 결혼기념일 날 만나는 건 그만하자.,9
22333,왜?,9
22334,이런 날 둘이 밥 먹는 거 이상해. 그것도 결혼식 올린 호텔에서...,9
22335,그럼 어떡해?  이혼했으니까 할인권 보내지 말라 그러나? 아니면 한 장씩 나눠 갖고 각자 딴 사람이랑 와? 계산할 때 모양 빠지지 않을까?,9
22336,두 장 다 나 줘. 간단하네.,9
22337,싫어. 여기 스테이크가 얼마나 맛있는데.,9
22338,쪼잔하기는.,9
22339,두 장 다 주면... 같이 올 남자는 있어?,9
22340,있으면 줄래?,9
22341,싫어.,9
22342,당신한테 여자 생기면 난 줄 텐데.,9
22343,고마워.,9
22344,내려앉지.,9
22345,풀물 들잖아.,9
22346,손수건이라도 깔고 앉든가.,9
22347,어때. 아들 놈 무덤인데...,9
22348,아무리 아버지래도 밥 먹는데 밥상 깔고 앉으면 좋아?,9
22349,죽은 놈이 뭘 알아?,9
22350,오늘 같은 날은 해도 되잖어.,9
22351,뭘?,9
22352,결혼반지. 애가 보면 뭐라 하겠냐?,9
22353,당신은 했어?,9
22354,당연하지. 이거 봐.,9
22355,흥 죽은 애가 뭘 알아?,9
22356,반지 어쨌어?,9
22357,그건 알아서 뭐 하게.,9
22358,그냥.,9
22359,....버렸어.,9
22360,그래서?,9
22361,...사라졌어,9
22362,뭐?,9
